team,year,conference,is_national_champion,conference_champion,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,win_percentage,yards_per_game,yards_allowed_per_game,yard_differential,turnover_margin,first_down_differential,third_down_conversion_rate,fourth_down_conversion_rate,rushing_yards_per_attempt,passing_yards_per_attempt,completion_percentage,offensive_efficiency,defensive_efficiency,win_strength,consistency_score,pythagorean_expectation,margin_of_victory,turnovers_per_game,turnover_margin_per_game,offensive_balance,defensive_pressure,conference_strength,conference_rank,conference_dominance,prev_year_win_pct,prev_year_yards_per_game,prev_year_yard_differential,win_pct_3yr,yards_per_game_3yr,win_pct_trend
Tulsa,2021.0,AAC,0.0,None,294.0,254.0,9.0,11.0,19.0,23.0,8.0,7.0,7.0,7.0,13.0,1.0,3.0,115.0,279.0,16.0,11.0,1.0,4.0,516.0,1236.0,33.0,47.0,3254.0,2957.0,410.0,406.0,243.0,240.0,11.0,16.0,18.0,15.0,97.0,94.0,930.0,823.0,24073.0,22727.0,0.0,1.0,76.0,229.0,23.0,16.0,549.0,480.0,20.0,19.0,2496.0,1844.0,25.0,25.0,73.0,75.0,73.0,70.0,189.0,182.0,5750.0,4801.0,24.0,18.0,,442.3076923076923,369.3076923076923,949.0,-6.0,40.0,0.3862433862433862,0.4736842105263157,4.546448087431694,7.936585365853659,0.5926829268292683,442.3076923076923,369.3076923076923,,,0.6052742000009307,73.0,1.8461538461538463,-0.46153846153846156,0.4340869565217391,98.0,,,,,410.22222222222223,695.0,,424.0655270655271,
Tulsa,2022.0,AAC,0.0,None,257.0,246.0,11.0,14.0,17.0,24.0,8.0,10.0,14.0,12.0,12.0,0.0,2.0,28.0,103.0,10.0,6.0,0.0,0.0,303.0,442.0,19.0,29.0,3278.0,2476.0,415.0,338.0,241.0,195.0,6.0,10.0,27.0,21.0,73.0,75.0,680.0,710.0,20790.0,22405.0,0.0,2.0,85.0,302.0,17.0,26.0,429.0,508.0,18.0,20.0,1664.0,2495.0,16.0,43.0,62.0,79.0,67.0,66.0,169.0,180.0,4942.0,4971.0,18.0,16.0,,411.8333333333333,414.25,-29.0,-2.0,11.0,0.3964497041420118,0.6470588235294118,3.878787878787879,7.8987951807228916,0.5807228915662651,411.8333333333333,414.25,,,0.4965333857168491,-2.4166666666666665,1.5,-0.16666666666666666,0.3367057871307163,78.0,,,,,442.3076923076923,949.0,,421.45441595441594,
Tulsa,2023.0,AAC,0.0,None,238.0,251.0,7.0,15.0,16.0,24.0,5.0,11.0,10.0,5.0,12.0,0.0,2.0,-1.0,137.0,19.0,10.0,0.0,2.0,320.0,888.0,15.0,42.0,2456.0,3358.0,334.0,388.0,190.0,250.0,10.0,19.0,20.0,24.0,61.0,48.0,519.0,467.0,21386.0,21814.0,0.0,0.0,67.0,155.0,7.0,21.0,527.0,423.0,13.0,24.0,2171.0,1978.0,21.0,28.0,65.0,84.0,87.0,64.0,195.0,160.0,4627.0,5336.0,24.0,21.0,,385.5833333333333,444.6666666666667,-709.0,-3.0,-13.0,0.4461538461538462,0.4375,4.11954459203036,7.3532934131736525,0.5688622754491018,385.5833333333333,444.6666666666667,,,0.4163232763970329,-59.083333333333336,2.0,-0.25,0.46920250702398963,86.0,,,,,411.8333333333333,-29.0,,413.24145299145295,
Tulsa,2024.0,AAC,0.0,None,245.0,266.0,10.0,10.0,31.0,20.0,11.0,7.0,7.0,10.0,12.0,1.0,1.0,66.0,136.0,12.0,9.0,1.0,0.0,711.0,453.0,25.0,25.0,2863.0,3792.0,437.0,396.0,248.0,261.0,9.0,12.0,23.0,38.0,71.0,97.0,612.0,959.0,21409.0,21791.0,1.0,2.0,189.0,432.0,23.0,27.0,450.0,442.0,11.0,27.0,1817.0,2182.0,18.0,25.0,79.0,85.0,72.0,69.0,196.0,161.0,4680.0,5974.0,23.0,16.0,,390.0,497.8333333333333,-1294.0,-7.0,-21.0,0.3673469387755102,0.3225806451612903,4.0377777777777775,6.551487414187643,0.5675057208237986,390.0,497.8333333333333,,,0.35926375046013337,-107.83333333333333,1.9166666666666667,-0.5833333333333334,0.38824786324786326,97.0,,,,,385.5833333333333,-709.0,,395.8055555555555,
UAB,2018.0,CUSA,0.0,None,299.0,242.0,5.0,7.0,13.0,22.0,4.0,11.0,10.0,4.0,14.0,1.0,0.0,39.0,71.0,16.0,9.0,0.0,0.0,621.0,152.0,29.0,6.0,2862.0,2534.0,340.0,394.0,191.0,214.0,9.0,16.0,15.0,14.0,95.0,63.0,1020.0,597.0,27519.0,23767.0,1.0,0.0,213.0,71.0,20.0,8.0,622.0,481.0,32.0,12.0,2815.0,1655.0,43.0,23.0,107.0,72.0,85.0,47.0,190.0,181.0,5677.0,4189.0,20.0,20.0,,405.5,299.2142857142857,1488.0,0.0,57.0,0.4473684210526316,0.3846153846153846,4.52572347266881,8.41764705882353,0.5617647058823529,405.5,299.2142857142857,,,0.6726922954559329,106.28571428571429,1.4285714285714286,0.0,0.4958604896952616,150.0,,,,,394.43589743589746,134.5,,405.5,
UAB,2019.0,CUSA,0.0,None,252.0,239.0,8.0,13.0,20.0,29.0,8.0,13.0,24.0,12.0,14.0,1.0,1.0,87.0,184.0,20.0,7.0,1.0,0.0,534.0,376.0,28.0,17.0,2812.0,2571.0,338.0,421.0,192.0,217.0,7.0,20.0,20.0,22.0,101.0,81.0,989.0,759.0,26475.0,22916.0,0.0,1.0,44.0,109.0,13.0,19.0,558.0,477.0,16.0,13.0,2111.0,1655.0,56.0,26.0,146.0,113.0,57.0,52.0,182.0,186.0,4923.0,4226.0,28.0,20.0,,351.64285714285717,301.85714285714283,697.0,-8.0,13.0,0.3131868131868132,0.4,3.783154121863799,8.319526627218934,0.5680473372781065,351.64285714285717,301.85714285714283,,,0.5894783609254941,49.785714285714285,2.0,-0.5714285714285714,0.42880357505586025,202.0,,,,,405.5,1488.0,,378.57142857142856,
UAB,2020.0,CUSA,0.0,None,145.0,143.0,4.0,14.0,7.0,24.0,7.0,6.0,6.0,7.0,9.0,0.0,0.0,75.0,133.0,9.0,8.0,0.0,1.0,269.0,753.0,13.0,31.0,1812.0,1578.0,244.0,284.0,136.0,149.0,8.0,9.0,14.0,15.0,74.0,38.0,676.0,367.0,15243.0,14386.0,1.0,0.0,75.0,77.0,7.0,12.0,366.0,311.0,17.0,5.0,1800.0,1249.0,21.0,4.0,59.0,44.0,47.0,33.0,115.0,117.0,3612.0,2827.0,16.0,14.0,,401.3333333333333,314.1111111111111,785.0,-2.0,2.0,0.408695652173913,0.5714285714285714,4.918032786885246,7.426229508196721,0.5573770491803278,401.3333333333333,314.1111111111111,,,0.641241796502125,87.22222222222223,1.7777777777777777,-0.2222222222222222,0.4983388704318937,80.0,,,,,351.64285714285717,697.0,,386.1587301587301,
UAB,2021.0,CUSA,0.0,None,232.0,236.0,10.0,13.0,14.0,27.0,7.0,10.0,12.0,7.0,13.0,2.0,1.0,218.0,91.0,10.0,10.0,0.0,0.0,259.0,522.0,24.0,29.0,2682.0,2825.0,286.0,402.0,182.0,235.0,10.0,10.0,20.0,24.0,115.0,76.0,1126.0,645.0,24851.0,21961.0,1.0,0.0,125.0,110.0,12.0,14.0,513.0,449.0,27.0,16.0,2342.0,1448.0,32.0,35.0,80.0,85.0,69.0,64.0,169.0,185.0,5024.0,4273.0,17.0,20.0,,386.46153846153845,328.6923076923077,751.0,3.0,-4.0,0.408284023668639,0.7142857142857143,4.565302144249513,9.377622377622378,0.6363636363636364,386.46153846153845,328.6923076923077,,,0.5947717779423282,57.76923076923077,1.3076923076923077,0.23076923076923078,0.4661624203821656,112.0,,,,,401.3333333333333,785.0,,379.8125763125763,
UAB,2022.0,CUSA,0.0,None,276.0,253.0,13.0,19.0,27.0,36.0,11.0,8.0,9.0,15.0,13.0,1.0,0.0,200.0,71.0,7.0,10.0,0.0,0.0,556.0,607.0,26.0,26.0,2641.0,2524.0,321.0,406.0,194.0,232.0,10.0,7.0,15.0,16.0,91.0,73.0,787.0,658.0,24904.0,21896.0,2.0,0.0,126.0,181.0,15.0,16.0,528.0,473.0,32.0,23.0,3056.0,2164.0,25.0,20.0,61.0,67.0,74.0,77.0,165.0,189.0,5697.0,4688.0,18.0,18.0,,438.2307692307692,360.61538461538464,1009.0,0.0,23.0,0.4484848484848485,0.4814814814814814,5.787878787878788,8.22741433021807,0.6043613707165109,438.2307692307692,360.61538461538464,,,0.6134868155928288,77.61538461538461,1.3846153846153846,0.0,0.5364226786027734,86.0,,,,,386.46153846153845,751.0,,408.6752136752137,
UAB,2023.0,AAC,0.0,None,284.0,280.0,13.0,16.0,27.0,27.0,7.0,10.0,10.0,7.0,12.0,1.0,2.0,137.0,390.0,13.0,10.0,0.0,0.0,572.0,884.0,31.0,45.0,3467.0,2856.0,427.0,389.0,306.0,241.0,10.0,13.0,22.0,24.0,80.0,66.0,675.0,600.0,21050.0,22150.0,0.0,0.0,60.0,148.0,7.0,16.0,426.0,457.0,24.0,31.0,1933.0,2365.0,27.0,32.0,49.0,93.0,64.0,78.0,159.0,160.0,5400.0,5221.0,20.0,20.0,,450.0,435.0833333333333,179.0,0.0,4.0,0.4025157232704403,0.4814814814814814,4.537558685446009,8.119437939110071,0.7166276346604216,450.0,435.0833333333333,,,0.5199625574647586,14.916666666666666,1.6666666666666667,0.0,0.357962962962963,76.0,,,,,438.2307692307692,1009.0,,424.89743589743586,
UAB,2024.0,AAC,0.0,None,259.0,262.0,12.0,10.0,26.0,18.0,10.0,5.0,5.0,10.0,12.0,1.0,2.0,181.0,213.0,16.0,8.0,0.0,1.0,651.0,540.0,31.0,24.0,3139.0,2164.0,445.0,317.0,284.0,174.0,8.0,16.0,24.0,18.0,98.0,76.0,886.0,715.0,21198.0,22002.0,2.0,0.0,339.0,169.0,17.0,20.0,391.0,505.0,9.0,31.0,1572.0,2561.0,18.0,30.0,48.0,79.0,64.0,65.0,168.0,159.0,4711.0,4725.0,26.0,13.0,,392.5833333333333,393.75,-14.0,-13.0,-3.0,0.3809523809523809,0.4615384615384615,4.020460358056266,7.0539325842696625,0.6382022471910113,392.5833333333333,393.75,,,0.4982418457187705,-1.1666666666666667,2.1666666666666665,-1.0833333333333333,0.3336871152621524,66.0,,,,,450.0,179.0,,426.9380341880342,
UCF,2018.0,AAC,0.0,None,347.0,307.0,13.0,13.0,21.0,30.0,7.0,14.0,14.0,7.0,13.0,2.0,0.0,226.0,65.0,7.0,14.0,0.0,0.0,485.0,1047.0,27.0,53.0,3347.0,2748.0,392.0,412.0,224.0,229.0,14.0,7.0,29.0,16.0,96.0,103.0,843.0,931.0,19639.0,26969.0,0.0,1.0,190.0,124.0,20.0,13.0,594.0,618.0,42.0,17.0,3448.0,2890.0,28.0,18.0,105.0,60.0,86.0,88.0,173.0,216.0,6795.0,5638.0,14.0,28.0,,522.6923076923077,433.6923076923077,1157.0,14.0,40.0,0.4971098265895953,0.6190476190476191,5.8047138047138045,8.53826530612245,0.5714285714285714,522.6923076923077,433.6923076923077,,,0.6088256673718483,89.0,1.0769230769230769,1.0769230769230769,0.5074319352465048,133.0,,,,,394.43589743589746,134.5,,522.6923076923077,
UCF,2019.0,AAC,0.0,None,332.0,260.0,19.0,16.0,33.0,25.0,7.0,8.0,12.0,12.0,13.0,2.0,2.0,239.0,190.0,8.0,13.0,0.0,1.0,327.0,743.0,22.0,33.0,4117.0,2593.0,457.0,439.0,271.0,230.0,13.0,8.0,36.0,17.0,111.0,102.0,959.0,895.0,20660.0,26108.0,1.0,1.0,285.0,137.0,27.0,12.0,559.0,546.0,34.0,14.0,2909.0,1896.0,38.0,32.0,142.0,94.0,81.0,64.0,201.0,218.0,7026.0,4489.0,15.0,21.0,,540.4615384615385,345.3076923076923,2537.0,6.0,72.0,0.4029850746268656,0.5757575757575758,5.203935599284437,9.00875273522976,0.5929978118161926,540.4615384615385,345.3076923076923,,,0.7430211258804633,195.15384615384616,1.1538461538461537,0.46153846153846156,0.4140335895246228,180.0,,,,,522.6923076923077,1157.0,,531.5769230769231,
UCF,2020.0,AAC,0.0,None,281.0,276.0,12.0,11.0,22.0,20.0,6.0,13.0,13.0,6.0,10.0,0.0,0.0,56.0,36.0,4.0,9.0,0.0,0.0,317.0,571.0,20.0,25.0,3521.0,2992.0,408.0,350.0,244.0,209.0,9.0,4.0,32.0,26.0,92.0,70.0,750.0,593.0,16500.0,19436.0,0.0,0.0,53.0,120.0,9.0,11.0,444.0,442.0,23.0,17.0,2107.0,1927.0,26.0,21.0,71.0,58.0,78.0,62.0,158.0,145.0,5628.0,4919.0,10.0,22.0,,562.8,491.9,709.0,12.0,5.0,0.4936708860759494,0.5454545454545454,4.745495495495495,8.629901960784315,0.5980392156862745,562.8,491.9,,,0.5791092501615855,70.9,1.0,1.2,0.3743781094527363,97.0,,,,,540.4615384615385,2537.0,,541.9846153846154,
UCF,2021.0,AAC,0.0,None,259.0,274.0,11.0,14.0,14.0,29.0,6.0,9.0,12.0,8.0,13.0,0.0,3.0,114.0,268.0,9.0,11.0,0.0,0.0,554.0,615.0,28.0,29.0,2680.0,2731.0,390.0,466.0,252.0,269.0,11.0,9.0,29.0,12.0,80.0,80.0,696.0,635.0,22303.0,24497.0,0.0,1.0,186.0,148.0,24.0,18.0,476.0,479.0,27.0,24.0,2552.0,2072.0,36.0,25.0,89.0,84.0,65.0,76.0,174.0,200.0,5232.0,4803.0,15.0,20.0,,402.46153846153845,369.46153846153845,429.0,5.0,-15.0,0.3735632183908046,0.7857142857142857,5.361344537815126,6.871794871794871,0.6461538461538462,402.46153846153845,369.46153846153845,,,0.550517135968401,33.0,1.1538461538461537,0.38461538461538464,0.4877675840978593,125.0,,,,,562.8,709.0,,501.9076923076923,
UCF,2022.0,AAC,0.0,None,339.0,282.0,19.0,13.0,30.0,30.0,12.0,11.0,15.0,14.0,14.0,0.0,0.0,34.0,97.0,9.0,6.0,0.0,0.0,616.0,452.0,33.0,24.0,3377.0,3112.0,451.0,454.0,291.0,268.0,6.0,9.0,22.0,15.0,68.0,71.0,649.0,566.0,25924.0,24466.0,2.0,0.0,240.0,145.0,29.0,17.0,615.0,487.0,35.0,24.0,3192.0,2209.0,21.0,36.0,70.0,75.0,97.0,74.0,209.0,194.0,6569.0,5321.0,21.0,17.0,,469.2142857142857,380.07142857142856,1248.0,-4.0,57.0,0.4641148325358851,0.6333333333333333,5.190243902439025,7.487804878048781,0.6452328159645233,469.2142857142857,380.07142857142856,,,0.6223088815895256,89.14285714285714,1.5,-0.2857142857142857,0.4859187090881413,91.0,,,,,402.46153846153845,429.0,,478.158608058608,
UCF,2023.0,B12,0.0,None,300.0,283.0,13.0,14.0,23.0,24.0,7.0,4.0,4.0,7.0,13.0,0.0,0.0,135.0,60.0,11.0,12.0,0.0,0.0,390.0,662.0,20.0,30.0,3364.0,2556.0,366.0,367.0,229.0,210.0,12.0,11.0,24.0,12.0,79.0,61.0,651.0,512.0,22523.0,24277.0,0.0,1.0,156.0,165.0,17.0,15.0,529.0,516.0,28.0,26.0,2967.0,2527.0,22.0,23.0,55.0,68.0,83.0,68.0,169.0,172.0,6331.0,5083.0,18.0,16.0,,487.0,391.0,1248.0,-2.0,17.0,0.4911242603550296,0.5652173913043478,5.608695652173913,9.191256830601093,0.6256830601092896,487.0,391.0,,,0.6272293833159431,96.0,1.3846153846153846,-0.15384615384615385,0.4686463433896699,77.0,,,,,469.2142857142857,1248.0,,452.8919413919414,
UCF,2024.0,B12,0.0,None,283.0,230.0,15.0,12.0,28.0,17.0,8.0,2.0,2.0,8.0,12.0,1.0,3.0,231.0,88.0,11.0,9.0,0.0,0.0,385.0,423.0,23.0,20.0,2396.0,2624.0,310.0,375.0,181.0,244.0,9.0,11.0,14.0,21.0,78.0,76.0,653.0,588.0,20394.0,22806.0,0.0,1.0,189.0,175.0,19.0,9.0,516.0,404.0,33.0,14.0,2977.0,1453.0,22.0,27.0,83.0,64.0,64.0,74.0,154.0,173.0,5373.0,4077.0,19.0,11.0,,447.75,339.75,1296.0,-8.0,53.0,0.4155844155844156,0.5357142857142857,5.76937984496124,7.7290322580645165,0.5838709677419355,447.75,339.75,,,0.6579516217116248,108.0,1.5833333333333333,-0.6666666666666666,0.5540666294435138,105.0,,,,,487.0,1248.0,,467.98809523809524,
UCLA,2018.0,P12,0.0,None,252.0,278.0,14.0,9.0,25.0,16.0,7.0,5.0,7.0,7.0,12.0,1.0,0.0,81.0,37.0,10.0,11.0,1.0,0.0,248.0,574.0,9.0,21.0,2853.0,2934.0,402.0,363.0,239.0,224.0,11.0,10.0,13.0,19.0,82.0,65.0,684.0,567.0,19363.0,23237.0,0.0,1.0,100.0,320.0,11.0,19.0,444.0,514.0,20.0,31.0,1853.0,2373.0,15.0,32.0,55.0,74.0,67.0,85.0,175.0,174.0,4706.0,5307.0,17.0,16.0,,392.1666666666667,442.25,-601.0,-1.0,-26.0,0.3828571428571428,0.56,4.173423423423423,7.097014925373134,0.5945273631840796,392.1666666666667,442.25,,,0.42926598486843054,-50.083333333333336,1.4166666666666667,-0.08333333333333333,0.3937526561835954,70.0,,,,,394.43589743589746,134.5,,392.1666666666667,
UCLA,2019.0,P12,0.0,None,269.0,263.0,13.0,7.0,29.0,17.0,10.0,9.0,16.0,17.0,12.0,0.0,0.0,76.0,56.0,12.0,5.0,1.0,0.0,416.0,171.0,29.0,8.0,3066.0,3729.0,426.0,405.0,260.0,269.0,5.0,12.0,22.0,32.0,81.0,78.0,663.0,616.0,21861.0,21339.0,1.0,1.0,180.0,138.0,8.0,14.0,490.0,411.0,18.0,21.0,1802.0,1746.0,32.0,50.0,88.0,132.0,77.0,69.0,185.0,156.0,4868.0,5475.0,22.0,14.0,,405.6666666666667,456.25,-607.0,-8.0,6.0,0.4162162162162162,0.4482758620689655,3.6775510204081634,7.197183098591549,0.6103286384976526,405.6666666666667,456.25,,,0.4308224008283705,-50.583333333333336,1.8333333333333333,-0.6666666666666666,0.37017255546425637,120.0,,,,,392.1666666666667,-601.0,,398.9166666666667,
UCLA,2020.0,P12,0.0,None,172.0,156.0,7.0,3.0,17.0,9.0,7.0,2.0,2.0,7.0,7.0,0.0,1.0,55.0,132.0,6.0,9.0,0.0,0.0,201.0,373.0,10.0,17.0,1571.0,1919.0,200.0,263.0,130.0,161.0,8.0,6.0,18.0,13.0,48.0,50.0,374.0,415.0,12109.0,13072.0,0.0,0.0,49.0,60.0,5.0,8.0,319.0,264.0,13.0,14.0,1614.0,1014.0,22.0,12.0,46.0,46.0,43.0,49.0,96.0,106.0,3185.0,2933.0,13.0,11.0,,455.0,419.0,252.0,-2.0,16.0,0.4479166666666667,0.4117647058823529,5.059561128526646,7.855,0.65,455.0,419.0,,,0.5486829793266164,36.0,1.8571428571428572,-0.2857142857142857,0.5067503924646782,68.0,,,,,405.6666666666667,-607.0,,417.61111111111114,
UCLA,2021.0,P12,0.0,None,281.0,257.0,20.0,10.0,30.0,24.0,6.0,7.0,9.0,8.0,12.0,0.0,0.0,144.0,47.0,8.0,12.0,1.0,0.0,657.0,571.0,25.0,23.0,2714.0,3122.0,335.0,445.0,207.0,278.0,12.0,8.0,23.0,15.0,86.0,72.0,774.0,528.0,21431.0,21769.0,2.0,0.0,268.0,36.0,16.0,8.0,518.0,397.0,31.0,24.0,2582.0,1492.0,27.0,23.0,71.0,63.0,74.0,71.0,162.0,163.0,5296.0,4614.0,14.0,19.0,,441.3333333333333,384.5,682.0,5.0,24.0,0.4567901234567901,0.6666666666666666,4.984555984555985,8.101492537313433,0.6179104477611941,441.3333333333333,384.5,,,0.5809611574967293,56.833333333333336,1.1666666666666667,0.4166666666666667,0.48753776435045315,98.0,,,,,455.0,252.0,,434.0,
UCLA,2022.0,P12,0.0,None,336.0,295.0,15.0,22.0,26.0,30.0,8.0,7.0,12.0,14.0,13.0,1.0,1.0,182.0,144.0,12.0,11.0,0.0,0.0,759.0,512.0,39.0,26.0,3447.0,3548.0,419.0,488.0,291.0,318.0,11.0,12.0,29.0,25.0,84.0,71.0,682.0,603.0,21338.0,25461.0,0.0,1.0,56.0,118.0,11.0,12.0,514.0,444.0,36.0,18.0,3099.0,1695.0,28.0,19.0,56.0,54.0,83.0,71.0,163.0,180.0,6546.0,5243.0,20.0,18.0,,503.53846153846155,403.3076923076923,1303.0,-2.0,41.0,0.50920245398773,0.5769230769230769,6.029182879377432,8.22673031026253,0.6945107398568019,503.53846153846155,403.3076923076923,,,0.6285604247192308,100.23076923076923,1.5384615384615385,-0.15384615384615385,0.47341888175985336,84.0,,,,,441.3333333333333,682.0,,466.62393162393164,
UCLA,2023.0,P12,0.0,None,278.0,222.0,15.0,8.0,32.0,19.0,8.0,9.0,9.0,9.0,13.0,0.0,3.0,108.0,257.0,14.0,15.0,0.0,1.0,428.0,570.0,21.0,28.0,2979.0,2870.0,410.0,450.0,238.0,273.0,15.0,14.0,24.0,16.0,92.0,72.0,755.0,621.0,22643.0,24157.0,0.0,0.0,126.0,81.0,19.0,15.0,527.0,396.0,21.0,5.0,2573.0,1050.0,42.0,42.0,105.0,78.0,88.0,67.0,198.0,191.0,5552.0,3920.0,22.0,24.0,,427.0769230769231,301.53846153846155,1632.0,2.0,56.0,0.4444444444444444,0.46875,4.882352941176471,7.265853658536585,0.5804878048780487,427.0769230769231,301.53846153846155,,,0.6952792477753605,125.53846153846153,1.6923076923076923,0.15384615384615385,0.46343659942363113,147.0,,,,,503.53846153846155,1303.0,,457.3162393162393,
UCLA,2024.0,B1G,0.0,None,216.0,241.0,8.0,5.0,16.0,14.0,6.0,3.0,3.0,6.0,12.0,2.0,0.0,177.0,9.0,11.0,10.0,0.0,0.0,280.0,306.0,15.0,17.0,2906.0,2936.0,398.0,410.0,259.0,269.0,10.0,11.0,17.0,19.0,98.0,58.0,827.0,496.0,22414.0,20786.0,0.0,0.0,56.0,81.0,5.0,13.0,336.0,341.0,4.0,17.0,1043.0,1160.0,22.0,34.0,64.0,65.0,67.0,75.0,156.0,156.0,3950.0,4096.0,17.0,13.0,,329.1666666666667,341.3333333333333,-146.0,-4.0,-25.0,0.4294871794871794,0.5,3.1041666666666665,7.301507537688442,0.6507537688442211,329.1666666666667,341.3333333333333,,,0.47850828007632595,-12.166666666666666,1.4166666666666667,-0.3333333333333333,0.264117498100785,86.0,,,,,427.0769230769231,1632.0,,419.9273504273504,
UConn,2018.0,AAC,0.0,None,250.0,325.0,13.0,13.0,24.0,19.0,11.0,6.0,6.0,11.0,12.0,0.0,1.0,11.0,137.0,17.0,5.0,0.0,1.0,871.0,796.0,48.0,33.0,2136.0,3389.0,351.0,317.0,199.0,227.0,5.0,17.0,20.0,33.0,54.0,79.0,460.0,814.0,22830.0,20345.0,0.0,1.0,14.0,218.0,3.0,20.0,500.0,524.0,16.0,45.0,2378.0,4020.0,11.0,28.0,51.0,84.0,75.0,65.0,177.0,130.0,4514.0,7409.0,28.0,11.0,,376.1666666666667,617.4166666666666,-2895.0,-17.0,-75.0,0.423728813559322,0.5416666666666666,4.756,6.085470085470085,0.5669515669515669,376.1666666666667,617.4166666666666,,,0.2360672636966319,-241.25,2.3333333333333335,-1.4166666666666667,0.5268054940186088,62.0,,,,,394.43589743589746,134.5,,376.1666666666667,
UConn,2019.0,AAC,0.0,None,223.0,285.0,10.0,6.0,25.0,15.0,7.0,7.0,13.0,11.0,12.0,1.0,5.0,147.0,347.0,15.0,7.0,0.0,0.0,790.0,736.0,43.0,33.0,2592.0,2919.0,382.0,343.0,228.0,219.0,7.0,15.0,14.0,28.0,74.0,67.0,618.0,592.0,23354.0,19713.0,0.0,0.0,107.0,108.0,10.0,21.0,428.0,457.0,13.0,34.0,1544.0,2683.0,27.0,37.0,57.0,100.0,48.0,67.0,165.0,134.0,4136.0,5602.0,22.0,14.0,,344.6666666666667,466.8333333333333,-1466.0,-8.0,-62.0,0.2909090909090909,0.4,3.607476635514019,6.785340314136126,0.5968586387434555,344.6666666666667,466.8333333333333,,,0.32760330211773175,-122.16666666666667,1.8333333333333333,-0.6666666666666666,0.3733075435203095,84.0,,,,,376.1666666666667,-2895.0,,360.4166666666667,
UConn,2021.0,FBS Independents,0.0,None,173.0,280.0,11.0,18.0,29.0,25.0,5.0,4.0,6.0,8.0,12.0,1.0,1.0,49.0,119.0,17.0,10.0,2.0,0.0,1125.0,482.0,57.0,28.0,1966.0,3079.0,407.0,403.0,208.0,245.0,10.0,17.0,11.0,30.0,80.0,71.0,585.0,712.0,18592.0,24618.0,0.0,0.0,150.0,97.0,13.0,22.0,377.0,512.0,8.0,27.0,1215.0,2354.0,13.0,39.0,63.0,101.0,42.0,77.0,179.0,185.0,3181.0,5433.0,22.0,14.0,,265.0833333333333,452.75,-2252.0,-8.0,-107.0,0.2346368715083799,0.3793103448275862,3.222811671087533,4.830466830466831,0.5110565110565111,265.0833333333333,452.75,,,0.21948823596638783,-187.66666666666666,1.8333333333333333,-0.6666666666666666,0.38195535994970137,76.0,,,,,344.6666666666667,-1466.0,,328.6388888888889,
UConn,2022.0,FBS Independents,0.0,None,210.0,279.0,7.0,7.0,18.0,24.0,11.0,9.0,17.0,18.0,13.0,0.0,2.0,165.0,92.0,10.0,13.0,0.0,0.0,597.0,702.0,31.0,34.0,1456.0,2735.0,276.0,395.0,157.0,247.0,13.0,10.0,10.0,15.0,92.0,66.0,790.0,607.0,23632.0,23085.0,0.0,3.0,81.0,223.0,16.0,22.0,525.0,500.0,20.0,24.0,2482.0,2215.0,24.0,24.0,54.0,73.0,66.0,73.0,179.0,172.0,3938.0,4950.0,21.0,22.0,,302.9230769230769,380.7692307692308,-1012.0,1.0,-69.0,0.3687150837988827,0.3888888888888889,4.727619047619048,5.27536231884058,0.5688405797101449,302.9230769230769,380.7692307692308,,,0.3677099935502068,-77.84615384615384,1.6153846153846154,0.07692307692307693,0.6302691721686136,78.0,,,,,265.0833333333333,-2252.0,,304.22435897435895,
UConn,2023.0,FBS Independents,0.0,None,217.0,255.0,8.0,9.0,21.0,18.0,10.0,7.0,7.0,11.0,12.0,1.0,3.0,45.0,226.0,7.0,6.0,0.0,0.0,628.0,469.0,34.0,22.0,2284.0,3106.0,381.0,378.0,219.0,256.0,6.0,7.0,12.0,19.0,73.0,66.0,645.0,548.0,22510.0,20690.0,0.0,0.0,47.0,230.0,11.0,23.0,394.0,420.0,15.0,22.0,1639.0,1790.0,16.0,11.0,68.0,70.0,58.0,66.0,166.0,156.0,3923.0,4896.0,17.0,13.0,,326.9166666666667,408.0,-973.0,-4.0,-38.0,0.3493975903614458,0.3809523809523809,4.159898477157361,5.994750656167979,0.5748031496062992,326.9166666666667,408.0,,,0.37166007299481474,-81.08333333333333,1.4166666666666667,-0.3333333333333333,0.41779250573540655,84.0,,,,,302.9230769230769,-1012.0,,298.3076923076923,
